Jimmy-Carter-1978-02,0.0068728522,0,0.036769759,0.00042955326,0.097680412,0.0035223368,0.023453608,0.0085910653,0.10652921,0.020446735,0.0018041237,0,0.0021477663,0.016065292,0.004209622,0.0032646048,0.0016323024,0.010395189,0.00060137457,0.0024914089,0,0.004467354,0.0031786942,0.21950172,0.0020618557
Jimmy-Carter-1979-02,0.019112267,0.0014442519,0.041257462,0.0048623147,0.084585018,0,0.0189197,0.012035432,0.099460813,0.014538802,0.0053437319,0,0.00024070865,0.018390141,0.0017331023,0.0054400154,0.0019738109,0.010254188,0.0025515117,0.0061621413,0,0.0040439053,0,0.20725014,0
Jimmy-Carter-1980-02,0.015454121,0,0.037233214,0.0057641377,0.10930051,0.000093472504,0.025954198,0.0093160928,0.11263437,0.015298333,0.00031157501,0,0,0.012992678,0.0031469076,0.0079140053,0.00077893753,0.012182583,0.000031157501,0.0012774575,0.0017448201,0.0034896401,0.0024926001,0.18725658,0.00018694501
Jimmy-Carter-1981,0.022116418,0.00012286899,0.035294118,0.0060820151,0.11027492,0.0030102903,0.032068807,0.0090615881,0.11316234,0.011303947,0,0.00055291046,0.000092151743,0.013976348,0.0029488558,0.006942098,0.0026416833,0.013146982,0.0044847182,0.0020580556,0.0012594072,0.0014129934,0.0057748426,0.17299954,0.0021502073
Gerald-R-Ford-1975,0.056323605,0.00076804916,0.03046595,0.011520737,0.073220686,0.0048643113,0.025089606,0.0064004096,0.045826933,0.044034818,0.035074245,0.0035842294,0,0.028673835,0.0061443932,0,0.0040962622,0.012800819,0.0028161802,0.00025601639,0.0089605735,0,0,0.12647209,0.00051203277
Gerald-R-Ford-1976,0.064353312,0,0.021240799,0.010725552,0.039116719,0.0048370137,0.0069400631,0.014721346,0.025657203,0.066666667,0.052996845,0.023343849,0,0.027760252,0.020189274,0,0,0.041850683,0.00021030494,0.015772871,0,0,0,0.10325973,0
Gerald-R-Ford-1977,0.085257549,0.010213144,0,0.009991119,0.069049734,0.0026642984,0.044182948,0.013765542,0.035079929,0.018872114,0.039298401,0.010435169,0.0031083481,0.028863233,0.022646536,0.0048845471,0,0.018206039,0,0.0042184725,0.0075488455,0.0031083481,0.0037744227,0.089698046,0
Richard-M-Nixon-1974-01,0.057501519,0.0022271715,0.0076938652,0.018424782,0.037254505,0.0028345819,0.024903827,0.0060741041,0.023891476,0.036647095,0.062968212,0.020247014,0,0.035229804,0.0085037457,0.0014172909,0,0.026928528,0,0,0,0,0,0.084632517,0
Richard-M-Nixon-1974-02,0.013945435,0.00051476438,0.049323787,0.016987224,0.0476859,0.000093593523,0.019280266,0.01965464,0.084093781,0.020122608,0.0085638074,0,0.00023398381,0.028452431,0.0053816276,0.0062239693,0,0.026112593,0.0018250737,0.00056156114,0.0034629604,0.0012167158,0,0.19481492,0.0045392859
Richard-M-Nixon-1970,0.086347725,0.0063010502,0.010268378,0.039206534,0.017969662,0,0.019369895,0.0079346558,0.01050175,0.027071179,0.056242707,0.0023337223,0.00046674446,0.044107351,0.027537923,0.0016336056,0.00023337223,0.034072345,0.00070011669,0,0,0,0,0.07957993,0
Richard-M-Nixon-1971,0.080149115,0.003028891,0.0034948742,0.024231128,0.0090866729,0.0034948742,0.0048928239,0.016775396,0.011649581,0.033317801,0.080848089,0.0079217148,0.0011649581,0.051724138,0.0058247903,0.0095526561,0,0.024697111,0.00046598322,0,0,0,0,0.10321528,0.00046598322
Richard-M-Nixon-1972-01,0.08380903,0,0.0096004152,0.027503892,0.027763363,0,0.014789829,0.0096004152,0.014270887,0.033731188,0.0495589,0.007265179,0,0.052672548,0.0098598858,0.0049299429,0,0.0345096,0,0,0,0,0.00051894136,0.087182148,0
Richard-M-Nixon-1972-02,0.029975071,0,0.030218277,0.0178756,0.044020186,0.0010336232,0.013133094,0.010640238,0.054052411,0.028455037,0.022739709,0.0032832735,0,0.039399283,0.0086337934,0.0043168967,0,0.038000851,0,0.0043168967,0.0016416368,0.0004864109,0,0.16817657,0.0037696844
Lyndon-B-Johnson-1965,0.096221544,0.0058671673,0.0053977939,0.034498944,0.032152077,0,0.026754283,0.019478996,0.011499648,0.024172729,0.035672377,0.013142455,0.00093874677,0.065008214,0.019713682,0.0070406008,0,0.039896738,0.0018774935,0.0011734335,0.00023468669,0,0,0.052100446,0
Lyndon-B-Johnson-1966,0.0611132,0.0041368936,0.018992102,0.030650621,0.046634073,0,0.031590824,0.024069199,0.008837909,0.019556224,0.046069951,0.023128996,0.00056412185,0.047762317,0.033283189,0.010906356,0,0.034787514,0.0016923656,0.0020684468,0.00037608123,0,0.00056412185,0.045505829,0
